Pedido,CodigoProduto,ChaveCliente,Data,Quantidade,PrecoUnitario,ValorLiquido,EhDevolucao
567793,23174,12657,2011-09-22,4,4.15,16.6,0
567793,23175,12657,2011-09-22,4,3.25,13.0,0
567793,23163,12657,2011-09-22,8,2.49,19.92,0
567793,23171,12657,2011-09-22,12,1.65,19.8,0
567793,23169,12657,2011-09-22,6,4.15,24.9,0
567793,23209,12657,2011-09-22,10,1.65,16.5,0
567793,22710,12657,2011-09-22,25,0.42,10.5,0
567793,22971,12657,2011-09-22,36,2.1,75.6,0
567793,22988,12657,2011-09-22,12,1.25,15.0,0
567793,22900,12657,2011-09-22,6,3.25,19.5,0
567793,82484,12657,2011-09-22,2,7.95,15.9,0
567793,22485,12657,2011-09-22,2,12.75,25.5,0
567793,22784,12657,2011-09-22,3,4.95,14.85,0
567793,21326,12657,2011-09-22,12,0.65,7.8,0
567793,21174,12657,2011-09-22,12,2.08,24.96,0
567793,21166,12657,2011-09-22,12,2.08,24.96,0
567793,22721,12657,2011-09-22,3,4.95,14.85,0
567793,22897,12657,2011-09-22,10,1.45,14.5,0
567793,POST,12657,2011-09-22,4,18.0,72.0,0
567793,23173,12657,2011-09-22,4,9.95,39.8,0
567910,22435,12437,2011-09-22,24,1.25,30.0,0
567910,21124,12437,2011-09-22,24,1.25,30.0,0
567910,22090,12437,2011-09-22,12,2.95,35.4,0
567910,21989,12437,2011-09-22,24,0.85,20.4,0
567910,21213,12437,2011-09-22,24,0.55,13.2,0
567910,21987,12437,2011-09-22,24,0.65,15.6,0
567910,21988,12437,2011-09-22,12,0.85,10.2,0
567910,21122,12437,2011-09-22,24,1.25,30.0,0
567910,47566,12437,2011-09-22,4,4.95,19.8,0
567910,POST,12437,2011-09-22,1,18.0,18.0,0
567915,20749,12579,2011-09-22,2,7.95,15.9,0
567915,20750,12579,2011-09-22,2,7.95,15.9,0
567915,20665,12579,2011-09-22,6,2.95,17.7,0
567915,20866,12579,2011-09-22,12,1.25,15.0,0
567915,20686,12579,2011-09-22,6,3.25,19.5,0
567915,20682,12579,2011-09-22,6,3.25,19.5,0
567915,62018,12579,2011-09-22,6,1.95,11.7,0
567915,21581,12579,2011-09-22,6,2.25,13.5,0
567915,22661,12579,2011-09-22,10,0.85,8.5,0
567915,23204,12579,2011-09-22,10,0.85,8.5,0
567915,20719,12579,2011-09-22,10,0.85,8.5,0
567915,16156L,12579,2011-09-22,25,0.42,10.5,0
567915,16161P,12579,2011-09-22,25,0.42,10.5,0
567915,21495,12579,2011-09-22,25,0.42,10.5,0
567915,21498,12579,2011-09-22,25,0.42,10.5,0
567915,22526,12579,2011-09-22,1,12.75,12.75,0
567915,21746,12579,2011-09-22,12,1.25,15.0,0
567915,22432,12579,2011-09-22,6,1.95,11.7,0
567915,22423,12579,2011-09-22,1,12.75,12.75,0
567915,23289,12579,2011-09-22,8,1.25,10.0,0
567915,23290,12579,2011-09-22,8,1.25,10.0,0
567915,21244,12579,2011-09-22,8,1.69,13.52,0
567915,21240,12579,2011-09-22,8,0.85,6.8,0
567915,22551,12579,2011-09-22,12,1.65,19.8,0
567915,22554,12579,2011-09-22,12,1.65,19.8,0
567915,21563,12579,2011-09-22,6,2.95,17.7,0
567915,20977,12579,2011-09-22,16,1.25,20.0,0
567915,21715,12579,2011-09-22,8,2.55,20.4,0
567915,POST,12579,2011-09-22,3,18.0,54.0,0
C567916,POST,12579,2011-09-22,-1,18.0,-18.0,1
568040,21137,12681,2011-09-23,4,3.75,15.0,0
568040,23159,12681,2011-09-23,12,2.08,24.96,0
568040,22556,12681,2011-09-23,12,1.65,19.8,0
568040,22627,12681,2011-09-23,4,8.5,34.0,0
568040,23196,12681,2011-09-23,12,1.45,17.4,0
568040,20750,12681,2011-09-23,4,7.95,31.8,0
568040,22904,12681,2011-09-23,6,2.95,17.7,0
568040,22312,12681,2011-09-23,12,2.95,35.4,0
568040,20682,12681,2011-09-23,6,3.25,19.5,0
568040,22024,12681,2011-09-23,12,0.42,5.04,0
568040,22314,12681,2011-09-23,6,2.95,17.7,0
568040,84692,12681,2011-09-23,25,0.42,10.5,0
568040,22348,12681,2011-09-23,12,0.85,10.2,0
568040,21731,12681,2011-09-23,24,1.65,39.6,0
568040,23559,12681,2011-09-23,6,2.08,12.48,0
568040,22467,12681,2011-09-23,36,2.1,75.6,0
568040,22197,12681,2011-09-23,12,0.85,10.2,0
568040,21883,12681,2011-09-23,12,0.65,7.8,0
568040,22652,12681,2011-09-23,10,1.65,16.5,0
568040,22894,12681,2011-09-23,2,9.95,19.9,0
568040,21967,12681,2011-09-23,24,0.39,9.36,0
568040,22301,12681,2011-09-23,6,2.55,15.3,0
568040,22037,12681,2011-09-23,12,0.42,5.04,0
568040,22027,12681,2011-09-23,12,0.42,5.04,0
568040,23168,12681,2011-09-23,12,1.25,15.0,0
568040,22616,12681,2011-09-23,24,0.39,9.36,0
568040,22555,12681,2011-09-23,12,1.65,19.8,0
568040,21544,12681,2011-09-23,12,0.85,10.2,0
568040,23204,12681,2011-09-23,10,0.85,8.5,0
568040,21559,12681,2011-09-23,6,2.55,15.3,0
568040,23158,12681,2011-09-23,12,2.08,24.96,0
568040,22554,12681,2011-09-23,12,1.65,19.8,0
568040,23445,12681,2011-09-23,40,0.83,33.2,0
568040,21706,12681,2011-09-23,8,4.95,39.6,0
568040,21121,12681,2011-09-23,24,1.25,30.0,0
568040,20724,12681,2011-09-23,10,0.85,8.5,0
568040,22356,12681,2011-09-23,10,0.85,8.5,0
568040,POST,12681,2011-09-23,4,18.0,72.0,0
568137,22175,12488,2011-09-25,6,2.95,17.7,0
568137,22176,12488,2011-09-25,6,2.95,17.7,0
568137,22139,12488,2011-09-25,3,4.95,14.85,0
568137,22747,12488,2011-09-25,6,2.1,12.6,0
568137,22748,12488,2011-09-25,6,2.1,12.6,0
568137,22746,12488,2011-09-25,6,2.1,12.6,0
568137,22745,12488,2011-09-25,6,2.1,12.6,0
568137,21090,12488,2011-09-25,12,0.39,4.68,0
568137,21084,12488,2011-09-25,24,0.19,4.56,0
568137,21249,12488,2011-09-25,6,2.95,17.7,0
568137,20749,12488,2011-09-25,2,7.95,15.9,0
568137,20750,12488,2011-09-25,2,7.95,15.9,0
568137,21731,12488,2011-09-25,24,1.65,39.6,0
568137,22468,12488,2011-09-25,6,6.75,40.5,0
568137,22179,12488,2011-09-25,6,6.75,40.5,0
568137,23007,12488,2011-09-25,5,16.95,84.75,0
568137,21481,12488,2011-09-25,8,3.75,30.0,0
568137,22384,12488,2011-09-25,10,1.65,16.5,0
568137,22992,12488,2011-09-25,12,1.95,23.4,0
568137,23009,12488,2011-09-25,5,16.95,84.75,0
568137,22779,12488,2011-09-25,8,4.25,34.0,0
568176,23388,12685,2011-09-25,4,4.15,16.6,0
568176,23390,12685,2011-09-25,4,4.15,16.6,0
568176,23372,12685,2011-09-25,16,1.25,20.0,0
568176,85015,12685,2011-09-25,24,0.65,15.6,0
568176,22423,12685,2011-09-25,1,12.75,12.75,0
568176,21739,12685,2011-09-25,6,2.95,17.7,0
568176,23231,12685,2011-09-25,25,0.42,10.5,0
568176,22720,12685,2011-09-25,3,4.95,14.85,0
568176,22722,12685,2011-09-25,4,3.95,15.8,0
568176,22326,12685,2011-09-25,6,2.95,17.7,0
568176,23209,12685,2011-09-25,10,1.65,16.5,0
568176,22726,12685,2011-09-25,4,3.75,15.0,0
568176,22728,12685,2011-09-25,4,3.75,15.0,0
568176,POST,12685,2011-09-25,1,18.0,18.0,0
C568244,23169,12583,2011-09-26,-1,4.15,-4.15,1
C568244,22197,12583,2011-09-26,-13,0.85,-11.05,1
568518,22555,12680,2011-09-27,12,1.65,19.8,0
568518,22556,12680,2011-09-27,12,1.65,19.8,0
568518,22630,12680,2011-09-27,12,1.95,23.4,0
568518,22629,12680,2011-09-27,12,1.95,23.4,0
568518,22634,12680,2011-09-27,2,9.95,19.9,0
568518,22635,12680,2011-09-27,2,9.95,19.9,0
568518,22726,12680,2011-09-27,4,3.75,15.0,0
568518,22728,12680,2011-09-27,4,3.75,15.0,0
568518,22727,12680,2011-09-27,4,3.75,15.0,0
568518,POST,12680,2011-09-27,1,18.0,18.0,0
C568534,22432,12579,2011-09-27,-6,1.95,-11.7,1
C568557,22301,12681,2011-09-27,-4,2.55,-10.2,1
C568557,20682,12681,2011-09-27,-1,3.25,-3.25,1
568645,23108,12656,2011-09-28,2,6.25,12.5,0
568645,22383,12656,2011-09-28,10,1.65,16.5,0
568645,20712,12656,2011-09-28,10,2.08,20.8,0
568645,23200,12656,2011-09-28,10,2.08,20.8,0
568645,22663,12656,2011-09-28,10,2.08,20.8,0
568645,22385,12656,2011-09-28,10,2.08,20.8,0
568645,23203,12656,2011-09-28,10,2.08,20.8,0
568645,85099B,12656,2011-09-28,10,2.08,20.8,0
568645,22960,12656,2011-09-28,6,4.25,25.5,0
568645,22726,12656,2011-09-28,4,3.75,15.0,0
568645,22729,12656,2011-09-28,4,3.75,15.0,0
568645,22630,12656,2011-09-28,12,1.95,23.4,0
568645,22551,12656,2011-09-28,12,1.65,19.8,0
568645,22725,12656,2011-09-28,4,3.75,15.0,0
568645,22139,12656,2011-09-28,3,4.95,14.85,0
568645,22728,12656,2011-09-28,4,3.75,15.0,0
568645,22629,12656,2011-09-28,24,1.95,46.8,0
568645,22554,12656,2011-09-28,12,1.65,19.8,0
568645,23390,12656,2011-09-28,4,4.15,16.6,0
568645,23388,12656,2011-09-28,4,4.15,16.6,0
568645,22727,12656,2011-09-28,4,3.75,15.0,0
568645,20726,12656,2011-09-28,20,1.65,33.0,0
568645,22382,12656,2011-09-28,10,1.65,16.5,0
568645,23389,12656,2011-09-28,4,4.15,16.6,0
568645,22662,12656,2011-09-28,20,1.65,33.0,0
568645,20725,12656,2011-09-28,30,1.65,49.5,0
568645,23206,12656,2011-09-28,10,1.65,16.5,0
568645,21906,12656,2011-09-28,2,6.75,13.5,0
568645,POST,12656,2011-09-28,3,18.0,54.0,0
568798,23445,12615,2011-09-29,40,0.83,33.2,0
568798,23546,12615,2011-09-29,25,0.42,10.5,0
568798,23545,12615,2011-09-29,25,0.42,10.5,0
568798,23350,12615,2011-09-29,12,1.25,15.0,0
568798,23189,12615,2011-09-29,12,2.89,34.68,0
568798,21929,12615,2011-09-29,10,2.08,20.8,0
568798,20712,12615,2011-09-29,10,2.08,20.8,0
568798,85099B,12615,2011-09-29,10,2.08,20.8,0
568798,20749,12615,2011-09-29,2,7.95,15.9,0
568798,20750,12615,2011-09-29,2,7.95,15.9,0
568798,85014A,12615,2011-09-29,3,5.95,17.85,0
568798,85014B,12615,2011-09-29,3,5.95,17.85,0
568798,21481,12615,2011-09-29,6,2.95,17.7,0
568798,22111,12615,2011-09-29,3,4.95,14.85,0
568798,22961,12615,2011-09-29,12,1.45,17.4,0
568798,20725,12615,2011-09-29,10,1.65,16.5,0
568798,22352,12615,2011-09-29,6,2.55,15.3,0
568798,22629,12615,2011-09-29,12,1.95,23.4,0
568798,22630,12615,2011-09-29,12,1.95,23.4,0
568798,22349,12615,2011-09-29,6,3.75,22.5,0
568798,22350,12615,2011-09-29,6,2.55,15.3,0
568798,21731,12615,2011-09-29,12,1.65,19.8,0
568798,84077,12615,2011-09-29,48,0.29,13.92,0
568798,22312,12615,2011-09-29,6,2.95,17.7,0
568798,22314,12615,2011-09-29,6,2.95,17.7,0
568798,22992,12615,2011-09-29,12,1.95,23.4,0
568798,21915,12615,2011-09-29,12,1.25,15.0,0
568798,21914,12615,2011-09-29,12,1.25,15.0,0
568798,POST,12615,2011-09-29,3,18.0,54.0,0
568953,21242,12728,2011-09-29,16,1.69,27.04,0
568953,22467,12728,2011-09-29,6,2.55,15.3,0
568953,21535,12728,2011-09-29,6,2.55,15.3,0
568953,84086C,12728,2011-09-29,6,2.95,17.7,0
568953,22319,12728,2011-09-29,24,0.65,15.6,0
568953,22741,12728,2011-09-29,48,0.85,40.8,0
568953,23021,12728,2011-09-29,4,4.15,16.6,0
568953,22197,12728,2011-09-29,12,0.85,10.2,0
568953,22109,12728,2011-09-29,4,3.75,15.0,0
568953,22983,12728,2011-09-29,12,0.42,5.04,0
568953,22037,12728,2011-09-29,12,0.42,5.04,0
568953,22961,12728,2011-09-29,12,1.45,17.4,0
568953,POST,12728,2011-09-29,1,18.0,18.0,0
568988,23377,12718,2011-09-29,24,0.39,9.36,0
568988,22818,12718,2011-09-29,12,0.42,5.04,0
568988,22950,12718,2011-09-29,12,1.45,17.4,0
568988,22142,12718,2011-09-29,12,1.45,17.4,0
568988,22144,12718,2011-09-29,6,2.1,12.6,0
568988,22027,12718,2011-09-29,12,0.42,5.04,0
568988,22028,12718,2011-09-29,12,0.42,5.04,0
568988,22983,12718,2011-09-29,12,0.42,5.04,0
568988,22819,12718,2011-09-29,12,0.42,5.04,0
568988,85169D,12718,2011-09-29,12,1.25,15.0,0
568988,15056N,12718,2011-09-29,3,5.95,17.85,0
568988,23175,12718,2011-09-29,4,3.25,13.0,0
568988,21210,12718,2011-09-29,12,1.45,17.4,0
568988,22699,12718,2011-09-29,6,2.95,17.7,0
568988,23173,12718,2011-09-29,2,9.95,19.9,0
568988,22133,12718,2011-09-29,12,0.85,10.2,0
568988,21084,12718,2011-09-29,24,0.19,4.56,0
568988,21090,12718,2011-09-29,12,0.39,4.68,0
568988,POST,12718,2011-09-29,2,18.0,36.0,0
568994,20719,12598,2011-09-29,10,0.85,8.5,0
568994,23204,12598,2011-09-29,20,0.85,17.0,0
568994,20724,12598,2011-09-29,20,0.85,17.0,0
568994,22661,12598,2011-09-29,10,0.85,8.5,0
568994,22551,12598,2011-09-29,24,1.65,39.6,0
568994,22556,12598,2011-09-29,24,1.65,39.6,0
568994,22554,12598,2011-09-29,24,1.65,39.6,0
568994,22630,12598,2011-09-29,12,1.95,23.4,0
568994,23445,12598,2011-09-29,20,0.83,16.6,0
568994,23559,12598,2011-09-29,6,2.08,12.48,0
568994,23372,12598,2011-09-29,16,1.25,20.0,0
568994,23371,12598,2011-09-29,16,1.25,20.0,0
568994,22609,12598,2011-09-29,36,0.19,6.84,0
568994,22610,12598,2011-09-29,36,0.19,6.84,0
568994,23388,12598,2011-09-29,4,4.15,16.6,0
568994,23389,12598,2011-09-29,4,4.15,16.6,0
568994,23390,12598,2011-09-29,4,4.15,16.6,0
568994,POST,12598,2011-09-29,2,18.0,36.0,0
569097,23508,12731,2011-09-30,20,0.42,8.4,0
569097,23506,12731,2011-09-30,20,0.42,8.4,0
569097,23509,12731,2011-09-30,20,0.42,8.4,0
569097,23510,12731,2011-09-30,20,0.42,8.4,0
569097,23507,12731,2011-09-30,20,0.42,8.4,0
569097,23010,12731,2011-09-30,12,14.95,179.4,0
569097,20727,12731,2011-09-30,30,1.65,49.5,0
569097,20725,12731,2011-09-30,30,1.65,49.5,0
569097,22551,12731,2011-09-30,36,1.65,59.4,0
569097,22554,12731,2011-09-30,24,1.65,39.6,0
569097,22555,12731,2011-09-30,24,1.65,39.6,0
569097,22553,12731,2011-09-30,48,1.65,79.2,0
569097,21563,12731,2011-09-30,12,2.95,35.4,0
569097,20682,12731,2011-09-30,12,3.25,39.0,0
569097,22558,12731,2011-09-30,48,1.45,69.6,0
569097,22748,12731,2011-09-30,12,2.1,25.2,0
569097,22747,12731,2011-09-30,12,2.1,25.2,0
569097,22746,12731,2011-09-30,12,2.1,25.2,0
569097,22745,12731,2011-09-30,12,2.1,25.2,0
569097,21558,12731,2011-09-30,24,2.55,61.2,0
569097,22352,12731,2011-09-30,24,2.55,61.2,0
569097,21156,12731,2011-09-30,24,1.95,46.8,0
569097,22630,12731,2011-09-30,24,1.95,46.8,0
569097,22382,12731,2011-09-30,20,1.65,33.0,0
569097,22662,12731,2011-09-30,20,1.65,33.0,0
569097,10125,12731,2011-09-30,150,0.85,127.5,0
569120,23368,12583,2011-09-30,16,0.65,10.4,0
569120,23367,12583,2011-09-30,16,0.65,10.4,0
569120,23506,12583,2011-09-30,20,0.42,8.4,0
569120,23509,12583,2011-09-30,20,0.42,8.4,0
569120,22629,12583,2011-09-30,12,1.95,23.4,0
569120,21559,12583,2011-09-30,6,2.55,15.3,0
569120,21156,12583,2011-09-30,16,1.95,31.2,0
569120,20750,12583,2011-09-30,12,6.35,76.2,0
569120,22090,12583,2011-09-30,12,2.95,35.4,0
569120,23298,12583,2011-09-30,3,4.95,14.85,0
569120,22539,12583,2011-09-30,24,0.42,10.08,0
569120,POST,12583,2011-09-30,2,18.0,36.0,0
569120,23389,12583,2011-09-30,4,4.15,16.6,0
569120,22352,12583,2011-09-30,12,2.55,30.6,0
569122,21080,12694,2011-09-30,12,0.85,10.2,0
569122,22845,12694,2011-09-30,2,6.35,12.7,0
569122,22080,12694,2011-09-30,10,1.65,16.5,0
569122,22492,12694,2011-09-30,36,0.65,23.4,0
569122,21200,12694,2011-09-30,12,1.65,19.8,0
569122,22620,12694,2011-09-30,12,1.45,17.4,0
569122,21843,12694,2011-09-30,5,10.95,54.75,0
569122,22215,12694,2011-09-30,4,8.5,34.0,0
569122,22236,12694,2011-09-30,4,12.75,51.0,0
569122,22423,12694,2011-09-30,4,12.75,51.0,0
569122,22669,12694,2011-09-30,10,2.95,29.5,0
569122,23294,12694,2011-09-30,8,0.83,6.64,0
569122,23295,12694,2011-09-30,8,0.83,6.64,0
569122,23293,12694,2011-09-30,8,0.83,6.64,0
569122,21094,12694,2011-09-30,24,0.85,20.4,0
569122,21086,12694,2011-09-30,24,0.65,15.6,0
569122,POST,12694,2011-09-30,3,18.0,54.0,0
569332,POST,12637,2011-10-03,2,18.0,36.0,0
569332,23391,12637,2011-10-03,3,4.15,12.45,0
569332,23390,12637,2011-10-03,1,4.15,4.15,0
569332,23388,12637,2011-10-03,1,4.15,4.15,0
569332,22943,12637,2011-10-03,1,4.95,4.95,0
569332,20914,12637,2011-10-03,2,2.95,5.9,0
569332,23242,12637,2011-10-03,2,2.08,4.16,0
569332,23191,12637,2011-10-03,2,1.65,3.3,0
569332,23192,12637,2011-10-03,2,1.65,3.3,0
569332,23190,12637,2011-10-03,3,1.65,4.95,0
569332,21217,12637,2011-10-03,2,9.95,19.9,0
569332,22900,12637,2011-10-03,3,3.25,9.75,0
569332,22720,12637,2011-10-03,1,4.95,4.95,0
569332,23354,12637,2011-10-03,1,0.83,0.83,0
569332,23353,12637,2011-10-03,1,0.83,0.83,0
569332,23265,12637,2011-10-03,2,1.25,2.5,0
569332,22398,12637,2011-10-03,2,0.39,0.78,0
569332,22399,12637,2011-10-03,7,1.25,8.75,0
569332,22396,12637,2011-10-03,7,0.39,2.73,0
569332,23308,12637,2011-10-03,1,0.55,0.55,0
569332,23309,12637,2011-10-03,3,0.55,1.65,0
569332,22628,12637,2011-10-03,1,4.95,4.95,0
569332,23268,12637,2011-10-03,6,1.45,8.7,0
569332,84596B,12637,2011-10-03,4,0.42,1.68,0
569332,84596F,12637,2011-10-03,4,0.42,1.68,0
569332,22555,12637,2011-10-03,2,1.65,3.3,0
569332,22328,12637,2011-10-03,1,2.95,2.95,0
569332,22652,12637,2011-10-03,2,1.65,3.3,0
569332,23493,12637,2011-10-03,4,1.95,7.8,0
569332,22554,12637,2011-10-03,2,1.65,3.3,0
569332,22556,12637,2011-10-03,2,1.65,3.3,0
569332,22551,12637,2011-10-03,2,1.65,3.3,0
569332,22553,12637,2011-10-03,1,1.65,1.65,0
569332,22662,12637,2011-10-03,1,1.65,1.65,0
569332,23207,12637,2011-10-03,3,1.65,4.95,0
569332,22383,12637,2011-10-03,2,1.65,3.3,0
569332,23202,12637,2011-10-03,3,2.08,6.24,0
569332,23201,12637,2011-10-03,2,2.08,4.16,0
569332,20728,12637,2011-10-03,2,1.65,3.3,0
569332,23208,12637,2011-10-03,2,1.65,3.3,0
569332,20725,12637,2011-10-03,4,1.65,6.6,0
569332,20726,12637,2011-10-03,2,1.65,3.3,0
569332,22382,12637,2011-10-03,2,1.65,3.3,0
569332,20727,12637,2011-10-03,3,1.65,4.95,0
569332,23117,12637,2011-10-03,3,4.95,14.85,0
569332,23114,12637,2011-10-03,1,4.95,4.95,0
569332,23115,12637,2011-10-03,1,4.95,4.95,0
569332,23203,12637,2011-10-03,2,2.08,4.16,0
569332,23206,12637,2011-10-03,1,1.65,1.65,0
569332,23308,12637,2011-10-03,2,0.55,1.1,0
569332,22553,12637,2011-10-03,1,1.65,1.65,0
569332,22124,12637,2011-10-03,1,2.95,2.95,0
569332,21035,12637,2011-10-03,1,3.25,3.25,0
569332,20713,12637,2011-10-03,3,2.08,6.24,0
569332,22124,12637,2011-10-03,1,2.95,2.95,0
569332,85099B,12637,2011-10-03,2,2.08,4.16,0
569332,21930,12637,2011-10-03,3,2.08,6.24,0
569332,23209,12637,2011-10-03,2,1.65,3.3,0
569332,22629,12637,2011-10-03,1,1.95,1.95,0
569332,23241,12637,2011-10-03,1,2.08,2.08,0
569332,23244,12637,2011-10-03,6,1.95,11.7,0
569332,22326,12637,2011-10-03,2,2.95,5.9,0
569332,22328,12637,2011-10-03,1,2.95,2.95,0
569332,23199,12637,2011-10-03,2,2.08,4.16,0
569332,23206,12637,2011-10-03,1,1.65,1.65,0
569332,21035,12637,2011-10-03,1,3.25,3.25,0
569332,22631,12637,2011-10-03,1,1.95,1.95,0
569332,22629,12637,2011-10-03,1,1.95,1.95,0
569332,22138,12637,2011-10-03,3,4.95,14.85,0
569332,22659,12637,2011-10-03,1,1.95,1.95,0
569332,23242,12637,2011-10-03,1,2.08,2.08,0
569332,21039,12637,2011-10-03,1,2.55,2.55,0
569332,23202,12637,2011-10-03,1,2.08,2.08,0
569332,22383,12637,2011-10-03,1,1.65,1.65,0
569332,84050,12637,2011-10-03,1,1.65,1.65,0
569332,22385,12637,2011-10-03,1,2.08,2.08,0
569332,85099B,12637,2011-10-03,1,2.08,2.08,0
569402,23393,12413,2011-10-04,4,3.75,15.0,0
569402,23201,12413,2011-10-04,10,2.08,20.8,0
569402,85099B,12413,2011-10-04,10,2.08,20.8,0
569402,20724,12413,2011-10-04,10,0.85,8.5,0
569402,22356,12413,2011-10-04,10,0.85,8.5,0
569402,22457,12413,2011-10-04,6,2.95,17.7,0
569402,22326,12413,2011-10-04,12,2.95,35.4,0
569402,22555,12413,2011-10-04,12,1.65,19.8,0
569402,22138,12413,2011-10-04,6,4.95,29.7,0
569402,POST,12413,2011-10-04,1,18.0,18.0,0
569531,21621,12695,2011-10-04,2,8.5,17.0,0
569531,21922,12695,2011-10-04,2,7.95,15.9,0
569531,23355,12695,2011-10-04,8,4.95,39.6,0
569531,23301,12695,2011-10-04,12,1.65,19.8,0
569531,23284,12695,2011-10-04,10,7.08,70.8,0
569568,84535B,12700,2011-10-05,16,0.65,10.4,0
569568,23445,12700,2011-10-05,40,0.83,33.2,0
569568,22179,12700,2011-10-05,2,6.75,13.5,0
569568,22468,12700,2011-10-05,2,6.75,13.5,0
569568,23377,12700,2011-10-05,24,0.39,9.36,0
569568,23379,12700,2011-10-05,24,0.39,9.36,0
569568,23381,12700,2011-10-05,24,0.39,9.36,0
569568,23392,12700,2011-10-05,6,2.08,12.48,0
569568,23559,12700,2011-10-05,6,2.08,12.48,0
569568,23551,12700,2011-10-05,24,0.39,9.36,0
569568,22728,12700,2011-10-05,4,3.75,15.0,0
569568,20725,12700,2011-10-05,10,1.65,16.5,0
569568,22661,12700,2011-10-05,10,0.85,8.5,0
569568,16258A,12700,2011-10-05,36,0.42,15.12,0
569568,16048,12700,2011-10-05,24,0.12,2.88,0
569568,22561,12700,2011-10-05,12,1.65,19.8,0
569568,23196,12700,2011-10-05,12,1.45,17.4,0
569568,22393,12700,2011-10-05,6,2.55,15.3,0
569568,22299,12700,2011-10-05,24,1.25,30.0,0
569568,22989,12700,2011-10-05,6,3.25,19.5,0
569568,22895,12700,2011-10-05,6,3.25,19.5,0
569568,22990,12700,2011-10-05,2,4.95,9.9,0
569568,23065,12700,2011-10-05,2,12.5,25.0,0
569568,23066,12700,2011-10-05,2,8.25,16.5,0
569568,22026,12700,2011-10-05,12,0.42,5.04,0
569568,16236,12700,2011-10-05,28,0.21,5.88,0
569568,16238,12700,2011-10-05,28,0.21,5.88,0
569568,84879,12700,2011-10-05,8,1.69,13.52,0
569568,23191,12700,2011-10-05,12,1.65,19.8,0
569568,23192,12700,2011-10-05,12,1.65,19.8,0
569568,22729,12700,2011-10-05,4,3.75,15.0,0
569568,23204,12700,2011-10-05,20,0.85,17.0,0
569568,22382,12700,2011-10-05,10,1.65,16.5,0
569568,23205,12700,2011-10-05,10,0.85,8.5,0
569568,23202,12700,2011-10-05,10,2.08,20.8,0
569568,22328,12700,2011-10-05,6,2.95,17.7,0
569568,22326,12700,2011-10-05,6,2.95,17.7,0
569568,22423,12700,2011-10-05,2,12.75,25.5,0
569568,22973,12700,2011-10-05,12,1.65,19.8,0
569568,22974,12700,2011-10-05,12,1.65,19.8,0
569568,22972,12700,2011-10-05,12,1.65,19.8,0
569568,22698,12700,2011-10-05,6,2.95,17.7,0
569568,22697,12700,2011-10-05,6,2.95,17.7,0
569568,22977,12700,2011-10-05,12,1.25,15.0,0
569568,22976,12700,2011-10-05,12,1.25,15.0,0
569568,23255,12700,2011-10-05,4,4.15,16.6,0
569568,23254,12700,2011-10-05,4,4.15,16.6,0
569568,84997D,12700,2011-10-05,4,4.15,16.6,0
569568,22894,12700,2011-10-05,2,9.95,19.9,0
569568,23053,12700,2011-10-05,2,8.25,16.5,0
569568,23049,12700,2011-10-05,2,8.25,16.5,0
569568,23054,12700,2011-10-05,2,8.25,16.5,0
569568,23051,12700,2011-10-05,2,8.25,16.5,0
569568,22899,12700,2011-10-05,6,2.1,12.6,0
569568,47591D,12700,2011-10-05,8,1.95,15.6,0
569568,22730,12700,2011-10-05,4,3.75,15.0,0
569568,23206,12700,2011-10-05,10,1.65,16.5,0
569568,23199,12700,2011-10-05,10,2.08,20.8,0
569568,23237,12700,2011-10-05,6,4.15,24.9,0
569568,85099B,12700,2011-10-05,10,2.08,20.8,0
569568,22024,12700,2011-10-05,12,0.42,5.04,0
569568,22714,12700,2011-10-05,12,0.42,5.04,0
569568,20750,12700,2011-10-05,2,7.95,15.9,0
569568,23298,12700,2011-10-05,3,4.95,14.85,0
569568,47566,12700,2011-10-05,4,4.95,19.8,0
569568,21429,12700,2011-10-05,8,1.95,15.6,0
569568,23077,12700,2011-10-05,20,1.25,25.0,0
569568,22551,12700,2011-10-05,12,1.65,19.8,0
569568,22556,12700,2011-10-05,12,1.65,19.8,0
569568,23292,12700,2011-10-05,8,1.25,10.0,0
569568,23291,12700,2011-10-05,8,1.25,10.0,0
569568,21915,12700,2011-10-05,12,1.25,15.0,0
569568,22619,12700,2011-10-05,4,3.75,15.0,0
569568,22637,12700,2011-10-05,4,2.55,10.2,0
569568,84536A,12700,2011-10-05,16,0.42,6.72,0
569568,22726,12700,2011-10-05,4,3.75,15.0,0
569568,22629,12700,2011-10-05,12,1.95,23.4,0
569568,22659,12700,2011-10-05,12,1.95,23.4,0
569568,22630,12700,2011-10-05,12,1.95,23.4,0
569568,21558,12700,2011-10-05,6,2.55,15.3,0
569568,21559,12700,2011-10-05,6,2.55,15.3,0
569568,21561,12700,2011-10-05,6,2.55,15.3,0
569568,84536B,12700,2011-10-05,16,0.42,6.72,0
569568,22727,12700,2011-10-05,8,3.75,30.0,0
569568,22352,12700,2011-10-05,6,2.55,15.3,0
569568,20723,12700,2011-10-05,10,0.85,8.5,0
569568,22725,12700,2011-10-05,4,3.75,15.0,0
569568,22964,12700,2011-10-05,6,2.1,12.6,0
569568,POST,12700,2011-10-05,5,18.0,90.0,0
569686,23309,12719,2011-10-05,24,0.55,13.2,0
569686,22358,12719,2011-10-05,6,2.95,17.7,0
